treat   id  lfdn    task    choibio csn choice0 clar0   fish0   bio0    coast0  lit0    cost0   choice1 clar1   fish1   bio1    coast1  lit1    cost1   choice2 clar2   fish2   bio2    coast2  lit2    cost2   choice3 clar3   fish3   bio3    coast3  lit3    cost3   choice4 clar4   fish4   bio4    coast4  lit4    cost4   choice5 clar5   fish5   bio5    coast5  lit5    cost5   cset    choi    match   externallfdn   duration    block   pos1    pos2    pos3    pos4    pos5    pos6    pos7    pos8    pos9    pos10   pos11   pos12   p0003  v1 v2 v3 v4 v5 v6 v7 v8 v9 v11    v12    v13    v14    v15    v16    v17    v18    v20    v341   v342   v343   v344   v345   v346   v347   v348   v350   v351   v352   v353   v354   v355   v356   v357   v358   v359   v360   v361   v362   v363   v364   v365   v366   v367   v368   v369   v370   v371   v372   v373   v374   v375   v377   v380   pos13   pos14   pos15   pos16   same1   same2   same3   same4   same5   same6   same7   same8   sameall    blockNG
1   43  54  15  2   685 0   0   0   0   0   0   0   1   3   0   0   0   0   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   16  2   1   0   303 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   5   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   6   8   2   1   4   3   5   6   4   4   4   5   5   4   3   4   3   3   4   4   5   5   5   4   4   5   5   5   4   1977    2   2   0 4   4277    6   0   0   0   0   0   0   0   0   0   0   0   0   0   4
1   44  56  1   2   689 0   0   0   0   0   0   0   1   2   0   1   0   2   10  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5   2   1   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  2   2   691 0   0   0   0   0   0   0   1   1   1   2   0   2   25  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   13  2   0   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  3   2   693 0   0   0   0   0   0   0   1   3   1   3   1   0   300 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   14  2   1   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  4   2   695 0   0   0   0   0   0   0   1   1   1   2   1   1   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   21  2   1   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  5   2   698 0   0   0   0   0   0   0   1   3   1   0   0   0   160 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   27  2   0   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  6   2   700 0   0   0   0   0   0   0   1   3   0   0   1   0   160 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   28  2   0   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  7   2   701 0   0   0   0   0   0   0   1   0   1   0   0   3   160 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   29  2   1   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  8   2   703 0   0   0   0   0   0   0   1   2   0   1   1   1   10  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   32  2   0   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  9   2   690 0   0   0   0   0   0   0   1   2   0   1   0   2   10  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5   2   1   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  11  2   694 0   0   0   0   0   0   0   1   3   1   3   1   0   300 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   14  2   1   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  12  2   696 0   0   0   0   0   0   0   1   1   1   2   1   1   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   21  2   1   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   44  56  15  2   702 0   0   0   0   0   0   0   1   0   1   0   0   3   160 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   29  2   1   0   201 3   0   0   0   0   0   0   0   0   0   0   0   0   424610    6   -66 0   0   0   0   0   0   0   0   -66 0   0   0   0   0   0   3   6   5   5   2   1   4   3   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   3   4   3   1995    2   1   0 6   48161   1   0   0   0   0   1   0   1   1   0   0   1   0   4   3
1   54  66  1   1   849 1   0   0   0   0   0   0   0   0   1   1   0   1   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3   1   1   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  2   2   852 0   0   0   0   0   0   0   1   2   0   2   0   2   25  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4   2   0   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  3   2   853 0   0   0   0   0   0   0   1   2   1   2   1   1   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6   2   1   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  4   1   856 1   0   0   0   0   0   0   0   3   1   1   0   3   300 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   19  1   0   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  5   2   858 0   0   0   0   0   0   0   1   1   0   1   1   1   10  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   22  2   0   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  6   2   860 0   0   0   0   0   0   0   1   2   1   2   0   2   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   24  2   1   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  7   1   861 1   0   0   0   0   0   0   0   0   0   3   1   0   160 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   25  1   1   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  8   2   863 0   0   0   0   0   0   0   1   1   1   1   1   1   25  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   30  2   0   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  9   1   850 1   0   0   0   0   0   0   0   0   1   1   0   1   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3   1   1   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  11  2   854 0   0   0   0   0   0   0   1   2   1   2   1   1   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6   2   1   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  14  2   859 0   0   0   0   0   0   0   1   2   1   2   0   2   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   24  2   1   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   54  66  15  1   862 1   0   0   0   0   0   0   0   0   0   3   1   0   160 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   25  1   1   0   406 1   0   0   0   0   0   0   0   0   0   0   0   0   424610    1   3   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   5   5   5   3   1   6   4   2   3   3   4   3   4   3   2   3   3   2   3   3   4   3   4   2   2   4   4   2   3   1972    2   1   0 4   39108   6   0   0   0   0   1   0   1   0   0   1   1   0   4   1
1   64  76  1   1   1009    1   0   0   0   0   0   0   0   1   1   1   1   2   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0   533 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    3   7   2   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   4   10  10  0   0   0   0   0   1   5   5   4   5   5   1   4   2   2   2   1   3   3   1   1   2   5   4   2   1   1   1986    2   5   3 4   36043   8   0   0   0   0   1   0   1   1   0   0   1   0   4   4
1   64  76  2   1   1011    1   0   0   0   0   0   0   0   2   1   2   1   2   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   1   0   0   533 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    3   7   2   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   4   10  10  0   0   0   0   0   1   5   5   4   5   5   1   4   2   2   2   1   3   3   1   1   2   5   4   2   1   1   1986    2   5   3 4   36043   8   0   0   0   0   1   0   1   1   0   0   1   0   4   4
1   64  76  3   1   1013    1   0   0   0   0   0   0   0   1   1   3   0   1   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   7   1   1   0   533 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    3   7   2   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   4   10  10  0   0   0   0   0   1   5   5   4   5   5   1   4   2   2   2   1   3   3   1   1   2   5   4   2   1   1   1986    2   5   3 4   36043   8   0   0   0   0   1   0   1   1   0   0   1   0   4   4
1   64  76  4   1   1016    1   0   0   0   0   0   0   0   0   0   3   0   0   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8   1   1   0   533 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    3   7   2   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   4   10  10  0   0   0   0   0   1   5   5   4   5   5   1   4   2   2   2   1   3   3   1   1   2   5   4   2   1   1   1986    2   5   3 4   36043   8   0   0   0   0   1   0   1   1   0   0   1   0   4   4
1   64  76  5   1   1017    1   0   0   0   0   0   0   0   0   0   0   1   3   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   12  1   0   0   533 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    3   7   2   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   4   10  10  0   0   0   0   0   1   5   5   4   5   5   1   4   2   2   2   1   3   3   1   1   2   5   4   2   1   1   1986    2   5   3 4   36043   8   0   0   0   0   1   0   1   1   0   0   1   0   4   4
1   64  76  6   1   1020    1   0   0   0   0   0   0   0   2   1   2   0   2   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   15  1   0   0   533 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    3   7   2   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   4   10  10  0   0   0   0   0   1   5   5   4   5   5   1   4   2   2   2   1   3   3   1   1   2   5   4   2   1   1   1986    2   5   3 4   36043   8   0   0   0   0   1   0   1   1   0   0   1   0   4   4
1   64  76  7   1   1022    1   0   0   0   0   0   0   0   3   0   0   0   0   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   16  1   1   0   533 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    3   7   2   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   4   10  10  0   0   0   0   0   1   5   5   4   5   5   1   4   2   2   2   1   3   3   1   1   2   5   4   2   1   1   1986    2   5   3 4   36043   8   0   0   0   0   1   0   1   1   0   0   1   0   4   4
1   64  76  8   1   1024    1   0   0   0   0   0   0   0   1   0   3   1   3   300 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   18  1   0   0   533 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    3   7   2   0   0   0   1   0   0   3   -66 0   0   0   0   0   0   4   10  10  0   0   0   0   0   1   5   5   4   5   5   1   4   2   2   2   1   3   3   1   1   2   5   4   2   1   1   1986    2   5   3 4   36043   8   0   0   0   0   1   0   1   1   0   0   1   0   4   4
